video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
video_0268,01,这就是专精特新这个板块的强大之处，而且我话就放在这儿了，没结束，除非我们国家放弃经济转型这个板块必将再创新高。,0.8,1.0,-0.6,0.0,Strong Positive,train
video_0268,02,医疗器械也是，然后包括机器人相关的概念。,0.0,0.0,0.2,0.0,Neutral,train
video_0268,03,对从4月份到现在的机器人相关的概念是吧，攻控我出了工控机器人还有哪家公司。,0.0,-0.2,0.2,0.2,Neutral,train
video_0268,04,高翎都已经入股了是吧。,0.4,0.0,0.6,0.0,Weak Positive,train
video_0269,01,你别问他为什么低开了茅台，白酒一起谁都扛不住。,0.0,-0.6,-0.6,1.0,Neutral,train
video_0270,01,包括最近工业母机也好，包括这个信息安全也好它都在涨。,0.4,0.6,0.6,-0.4,Weak Positive,train
video_0270,02,包括这个信息安全也好它都在涨，只是说你可能这个追高了，结果过两天止损了那边又起来了，你又去追了。,0.2,-0.2,0.6,1.0,Neutral,train
video_0270,03,只要节奏对好像是赚钱的是，真的是一直赚而且赚得很凶。,0.2,0.2,0.6,0.0,Neutral,train
video_0270,04,有关这个行业研究院我估计都研究不过来，那我们对于个人来讲，你还是稍微把能力提升一点点。,0.0,0.2,-0.6,1.0,Neutral,train
video_0270,05,否则的话以后可能一轮行情结束了，你可能都没有赚钱。,0.0,-0.6,-0.6,0.6,Neutral,train
video_0271,01,我们分享的一些品种感觉贵了。,-0.4,-0.4,0.0,0.0,Weak Negative,train
video_0271,02,所以我们只能还是建立在这些好的行业好的赛道里面呢，有一些优质的公司没有那么贵就给大家挑，但是比我挑选的余地是越来越少了。,-0.8,-0.6,-0.6,1.0,Strong Negative,train
video_0271,03,这个是我感觉到难的地方，在这一方面对这些品种那么贵就有点担心。,0.0,-0.6,-0.6,0.0,Neutral,train
video_0271,04,一定要表明出我们的态度越长是要稍微小心谨慎的。,-0.4,-0.8,0.4,0.4,Weak Negative,train
video_0272,01,就是说高性价比的一个赛道。,0.0,0.6,0.6,0.0,Neutral,train
video_0272,02,那中小市值变大不是最大的机会吗，那你100亿左右到500亿就是5倍的机会。,0.2,0.6,0.6,0.6,Neutral,train
video_0273,01,那你就没有，所以说有的时候呢就是就是如果可以的情况之下，先研究三字头的有没有就是逻辑上面比较正宗的。,0.0,0.0,0.0,0.0,Neutral,train
video_0274,01,现场比新能源强，比新能源强的，因为新能源是没法落实的业绩的这个系统它是真正能够落实业绩。,-0.4,0.6,0.6,0.2,Weak Negative,train
video_0274,02,因为新能源是没法落实的业绩的这个系统它是真正能够落实业绩，因为什么就是电机。,0.4,0.6,0.6,-0.2,Weak Positive,train
video_0274,03,所以这款就哇，真的是很多股票是叠创新高。,-0.2,0.6,-0.2,-0.2,Neutral,train
video_0275,01,其实你聊了很多的逻辑，其实我说过原油的逻辑强于天然气强于煤炭的长周期，但实际上很多人的眼光依然只在煤炭上面。,0.0,-0.2,-0.6,0.0,Neutral,train
video_0276,01,那这个时候可能我理解的就是就是这个问题，它本身是有很多界定的。,0.0,-0.2,0.6,0.2,Neutral,train
video_0276,02,股票和房子是不一样的，你知道吗，房子是房子是有它自有的逻辑，它限购背景之下是会产生涨。,0.4,-0.2,-0.6,0.2,Weak Positive,train
video_0276,03,不要去买啊，还有人拼命换汇去买的。,0.0,-1.0,-0.6,0.0,Neutral,train
video_0277,01,那意味着什么意味着未来很长一段时间利润率是锁定的，你只要你只管产，你产出来多少要多少产出来多少要多少好那意味着什么。,0.4,0.6,0.4,-0.2,Weak Positive,train
video_0278,01,所以说不恐慌，低吸半导体和整个新能源方向是你当前的这么一个思路好吧。,0.0,0.4,0.6,0.0,Neutral,train
video_0279,01,消费医药包括一些防御类的这种品种表现更好一点呐。,0.2,0.2,0.6,0.0,Neutral,train
video_0279,02,发现好像大家怎么有点这些东西你一听都是防御性的品种。,0.0,-0.2,0.0,0.6,Neutral,train
video_0280,01,因为整个产业链不完整，产业链不完整的话，它这个成本会很贵啊。,-0.8,-0.6,-0.6,0.0,Strong Negative,train
video_0280,02,它这个成本会很贵啊，成本可以说大幅量产，至少在23年这个之后呢。,-0.4,0.0,-0.6,0.0,Weak Negative,train
video_0280,03,但是呢，没有业绩的话就短期之内不是短期的，至少明年也看不到部分的，那里面就体现出业绩。,0.0,0.0,-0.6,0.0,Neutral,train
video_0280,04,在市场之中炒作也是合理的一部分好吧，所以说不妨碍啊。,0.0,0.2,0.2,0.0,Neutral,train
video_0281,01,加上散户一块推起来的，其实我们前段时间就给大家讲，甚至年初的时候也讲我说今年是散户的大年，去年是基民的大年，今年就是散民的大年。,0.0,0.2,0.6,0.0,Neutral,train
video_0281,02,那么甚至有一个月了吧，一个月前我说是现在谁买基金谁傻，当时我做抖音直播的时候跟他讲我说谁买基金谁傻。,0.0,-0.2,-0.6,0.6,Neutral,train
video_0281,03,为什么因为基金的话，这个嗯重仓的一些品种要消费啊像医药。,0.0,-0.2,-0.6,0.2,Neutral,train
video_0281,04,这个目前都不是在风口上，目前的估值即使调了也很高。,-0.4,-0.4,-0.6,0.4,Weak Negative,train
video_0281,05,你说接下来一段时间基民要回回血了。,0.4,0.6,0.6,0.8,Weak Positive,train
video_0282,01,今天第5天实际上是走强了，所以说在第5天的时候我们给大家说注意这个金融地产这上午的一个寓言。,0.2,0.2,0.6,-0.4,Neutral,train
video_0282,02,大家也看到了是吧，那个大金融啦，如果你发现自己手上的股票涨了那是很正常的，因为你做的是题材。,0.0,0.4,-0.6,-0.6,Neutral,train
video_0282,03,所以说你手上炸板的话，说明你是个强势的题材。,0.0,-0.2,0.6,0.0,Neutral,train
video_0282,04,但要小心一点，如果后面指数续强的话还好一点续强还有可能反包。,0.0,-0.6,0.6,-0.2,Neutral,train
video_0283,01,因为3500点下方满地是宝贝，看你怎么去看待这个第1个点。,0.4,0.6,1.0,0.0,Weak Positive,train
video_0283,02,半导体的整个机会是在蠢蠢欲动。,0.4,-0.2,1.0,0.0,Weak Positive,train
video_0284,01,我说这个板块啊，这个指数它只有中字头带着能往上走。,0.0,0.2,0.6,0.0,Neutral,train
video_0285,01,全市场成交才1万多亿，他一家公司成交100多亿的资金已经潜伏进来了，所以这个钠电池呢。,0.0,0.0,-0.2,0.0,Neutral,train
video_0285,02,记住2023年还有两年，就是他的产业落地的话呢，可能还得有一段时间。,-0.6,-0.2,-0.4,0.6,Weak Negative,train
video_0286,01,近期整个这个板块的轮动实在是太快太快了，不太好去做，一定的这个把握。,-0.4,-0.6,-0.6,0.0,Weak Negative,train
video_0286,02,我建议接下来这个你去守啊，这个守一些这个方向近期，比如说比较活跃的，中字头里面分化很大的啊，很多投资者就看中字头的话。,0.0,0.0,0.6,0.0,Neutral,train
video_0287,01,它是合理，但是还没有达到低估，就是它合理偏低估差不多还有6~8个点左右，当然今天跌完以后好像还有5个点左右，就是它的低估区只有5%左右啊。,0.0,-0.6,-0.6,0.0,Neutral,train
video_0287,02,就是它的低估区只有5%左右啊，这个是已经非常接近了上证50。,0.4,-0.4,0.4,0.0,Weak Positive,train
video_0287,03,稍微背了5个点左右啊，这个是估值上大概到什么一个区域。,0.0,-0.2,0.6,0.6,Neutral,train
video_0288,01,以前从来没有买过，你现在是不能兴奋的仓位一定要控制，如果以前有的品种你赚了很多钱，也是中等仓位应对就OK了，所以目前来讲呢。,0.0,0.6,-0.6,0.0,Neutral,train
video_0289,01,所以说我觉得其实整个板块啊，大家应该是在三四季度放心。,0.6,0.4,0.6,0.0,Weak Positive,train
video_0289,02,第1个问题就是为什么没问题，第1个理由应该是说整个基建的一个基数是已经很低了。,0.0,-0.2,-0.6,-0.2,Neutral,train
video_0289,03,已经很低了，就是包括环比同比下降的很厉害。,-0.4,-0.6,-0.6,0.0,Weak Negative,train
video_0289,04,他是某某公司的就感觉开工率不行啊，我觉得你说的对的就这个事情我们理解，所以说资本市场已经跌好了，有的股票跌到20多是吧就31变21吗。,0.0,-0.6,-0.6,0.2,Neutral,train
video_0289,05,啊，所以说这是他第2个理由整个工程机械将会反弹。,0.6,0.6,1.0,0.0,Weak Positive,train
video_0289,06,只是时间的问题啊，最后的话是全球的基建周期。,0.0,0.0,0.2,0.0,Neutral,train
video_0289,07,那整个行业的这一个基建周期需求还是非常大的。,0.4,0.6,0.6,0.0,Weak Positive,train
video_0289,08,还有小松这种，我觉得还是有一个市值的，一个就是中美的海外对比，发现我们的市值空间还有很大的发展。,0.4,0.6,0.6,0.0,Weak Positive,train
video_0290,01,汽车芯片明年可能是继续增长，而且呢可能是达到5倍到十倍，被他说上半场呢，可能是汽车的有什么电动化。,0.2,0.6,1.0,0.0,Neutral,train
video_0290,02,可能是汽车的有什么电动化，下半场呢可能是汽车的智能化。,0.0,0.6,0.0,0.0,Neutral,train
video_0290,03,如果细心的朋友们你可以看盘面啊，你会发现今天的汽车芯片的相关类，上市公司表现的最好，比如说biBT的相关的公司。,0.6,0.2,0.6,0.0,Weak Positive,train
video_0290,04,那这种格局之下呢，今天的一个市场的氛围还是相当不错。,1.0,0.6,0.2,0.0,Strong Positive,train
video_0290,05,这个板块呢应该是会表现很好，但当下这种格局之下我们刚刚讲过，可能今天可能过了1.3万亿的。,0.6,0.6,0.6,0.0,Weak Positive,train
video_0290,06,可能今天可能过了1.3万亿的，那么这种格局之下呢，整个一个弹性比较好。,0.4,1.0,0.6,0.0,Weak Positive,train
video_0290,07,好的这些成长方向可能是资金最大的重点。,0.8,1.0,1.0,0.0,Strong Positive,train
video_0290,08,再加上消息的刺激，所以今天明显蔡公子相对也很爽啊。,0.4,1.0,0.2,0.0,Weak Positive,train
video_0290,09,因为整个班里今天看这个表现来说应该不是一天的行情。,0.4,0.6,0.6,0.0,Weak Positive,train
video_0290,10,这种格局之下呢短线选手我觉得可以撸起袖子可以去干活了。,0.8,0.2,1.0,0.0,Strong Positive,train
video_0291,01,浮亏的朋友啊，你只是刚刚开始。,-1.0,-0.2,-0.6,-0.2,Strong Negative,train
video_0292,01,既然是中性行业，你要花时间去守这个波的，但是既然是大中期行情，就这点涨幅是不够的。,-0.4,0.0,-0.2,0.2,Weak Negative,train
video_0292,02,所以我选的是化工磷化工。,0.0,0.0,0.0,0.2,Neutral,train
video_0293,01,就是注册制下的牛市慢牛你不要想太多，因为局部的行业和个股可能相对来讲，更大部分个股横向整理。,0.0,0.2,-0.2,0.0,Neutral,train
video_0294,01,可能我基本上也会空仓啊，这是我们跟大家分享的，那现在呢，我个人觉得现在都可以做。,0.6,0.4,0.2,0.2,Weak Positive,train
video_0294,02,我个人感觉应该问题也不大，从指数层面应该是下周上半周，基本上应该是多头格局。,0.6,1.0,0.6,0.0,Weak Positive,train
video_0295,01,每股收益2毛9，市盈率涨到今天才10倍。,0.0,0.6,0.6,0.0,Neutral,train
video_0296,01,但现在呢，连活跃市场都没有了。,-0.8,-1.0,-1.0,0.2,Strong Negative,train
video_0296,02,不管是短期还是中期都会比较难做。,-0.4,-0.6,-0.6,0.0,Weak Negative,train
video_0297,01,做它的价值会因为他低估以后回到合理，我会到稍微高一点也是能赚钱的，你不要对它期待太高。,-0.4,-1.0,0.6,0.0,Weak Negative,train
video_0298,01,已经涨很多很多的，你稍微小心一点。,-0.4,-1.0,-0.6,0.0,Weak Negative,train
video_0298,02,你稍微小心一点，这是我们对它创业板指的一个观点，因为它的估值跟主板相比能更贵一点，那我们相对来讲指数就不怎么看了，你就看个股就行了。,0.0,-0.6,-1.0,0.0,Neutral,train
video_0299,01,当然他没有翻红，但是相对于整个板块的跌幅来说，他已经证明了自己的强势。,0.4,0.2,0.6,0.2,Weak Positive,train
video_0299,02,啊，主线的赛道不会让你亏很多。,0.0,0.2,0.2,0.0,Neutral,train
video_0300,01,就是我们后排插上的都比我们一开始就是一开始涨的前里有还继续涨，这个后面我们挑的可能又继续涨。,0.0,0.6,0.6,0.0,Neutral,train
video_0301,01,比如说一些题材成长的方向的个股啊，应该会迎来一个反弹。,1.0,1.0,1.0,0.0,Strong Positive,train
video_0302,01,第2个呢是就是一直前期的整个就是板块行情是比较低迷。,-0.6,-1.0,-0.6,0.0,Weak Negative,train
video_0302,02,所以说整个PCB板块呢进行了一定的这个估值的一个修复，啊，是近期相对来说已经逐步的一个转强了。,0.2,0.6,0.6,0.0,Neutral,train
video_0303,01,三家公司两家是纯的，而且出了基本上是阳线，对吧，昨天领到的朋友今天看就不错对吧。,0.6,0.6,0.6,0.6,Weak Positive,train
video_0304,01,他其实要做一个中长期的配置，我觉得会更合适一些，所以高位和低位的策略是不一样的啊。,0.0,0.6,-0.6,0.0,Neutral,train
video_0305,01,多的时候呢也会一直读下去啊，这是我的一个总体观点，目前看多啊。,0.4,1.0,0.6,0.0,Weak Positive,train
video_0305,02,当你说今天涨明天跌的这种指数，其实我觉得无关紧要。,0.0,0.2,-0.2,0.0,Neutral,train
video_0306,01,那你就直接抓一个方向就可以了好吧，或者是打包买啊这个这个定向的一些这个信念的基金去打包买也可以好吧。,0.0,0.4,0.6,-0.2,Neutral,train
video_0307,01,结构发生的变化它不会像这个就是七八月份那一波就是持续的一种上行。,0.0,-0.4,-0.6,-0.2,Neutral,train
video_0307,02,所以呢就涨了之后要兑现的，兑现之后你又有新的机会，所以在这个阶段你要干什么事情，你发现你必须构筑比较强大的实质。,0.0,0.6,0.6,0.4,Neutral,train
video_0307,03,就是你卖了之后有新的东西就可以买了，又买了又买，就是但是有获利就要干什么就给他去对兑现的。,0.0,0.2,0.6,0.2,Neutral,train
video_0307,04,以中长期趋势又去选股，然后不断在里面去做轮动的切换，但是整体方向保持不变。,0.0,0.2,-0.2,0.2,Neutral,train
video_0308,01,那么投资呢或者说我们大A呢，其实做的是大概率事件，25跟75，你可以自己比较一下。,0.0,0.0,0.0,0.0,Neutral,train
video_0309,01,比如你在小级别之上看底分是一个方法。,0.0,0.2,0.2,0.0,Neutral,train
